frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
767,0,0.000,0.77,1,1.16,0.23,0.00,0.00,0.04,0.21,0.14,0.25,0.02,0.13,0.81,0.69,0.00,0.00,0.69,1.08,0.42,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
768,0,0.000,0.98,1,1.35,0.49,0.00,0.04,0.00,0.21,0.04,0.56,0.02,0.29,0.91,1.26,0.00,0.02,0.80,1.67,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
769,0,0.000,0.98,1,0.72,0.36,0.00,0.04,0.48,1.04,0.30,1.05,0.16,0.79,0.10,1.01,0.10,0.02,0.94,1.60,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
770,0,0.000,0.88,1,0.19,0.26,0.00,0.04,0.48,0.84,0.36,1.05,0.16,0.98,0.10,1.33,0.10,0.44,1.13,1.47,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
771,0,0.000,0.88,1,0.00,0.00,0.03,0.00,0.50,0.84,0.59,0.51,0.16,0.82,0.00,0.53,0.10,0.42,0.64,0.76,0.16,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
772,0,0.000,0.93,1,0.00,0.00,0.45,0.00,0.63,0.00,0.46,0.37,0.48,0.28,0.39,0.53,0.00,0.42,1.75,0.05,0.16,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
773,0,0.000,0.93,1,0.00,0.15,0.68,0.00,0.81,0.00,0.39,0.43,0.63,0.80,0.39,0.83,0.00,0.24,1.85,0.29,0.67,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
774,0,0.000,0.88,1,0.00,0.15,0.80,0.00,0.82,0.00,0.17,0.43,0.63,1.49,0.39,0.83,0.03,0.71,2.12,1.37,0.68,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
775,0,0.000,0.88,1,0.00,0.15,0.38,0.00,0.38,0.00,0.00,0.19,0.32,2.12,0.35,1.35,0.03,0.76,1.64,1.92,0.99,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
776,0,0.000,0.82,1,0.00,0.00,0.15,0.00,0.43,0.39,0.00,0.13,0.27,1.40,0.35,1.01,0.43,0.51,1.05,1.77,0.49,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
777,0,0.000,0.77,1,0.00,0.00,0.24,0.00,0.66,0.39,0.00,0.37,0.33,1.11,0.35,1.18,0.57,0.05,1.40,1.13,0.55,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
778,0,0.000,0.88,1,0.22,0.00,0.35,0.00,0.49,0.39,0.00,0.24,0.15,0.42,0.00,0.46,0.57,0.01,1.40,0.84,0.59,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
779,0,0.000,0.88,1,0.53,0.11,0.35,0.00,0.25,0.00,0.00,0.23,0.06,0.65,0.00,0.18,0.17,0.01,1.77,1.10,0.59,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
780,0,0.000,0.98,1,0.93,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.01,0.00,0.00,1.81,0.71,0.35,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
781,0,0.000,0.88,1,1.09,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.36,0.00,0.00,1.34,0.44,0.33,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
782,0,0.000,0.93,1,0.78,0.19,0.09,0.09,0.00,0.00,0.00,0.30,0.00,0.00,0.00,1.19,0.00,0.23,1.28,0.99,0.33,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
783,0,0.000,0.88,1,0.38,0.19,0.09,0.09,0.00,0.00,0.00,0.30,0.00,0.00,0.00,1.19,0.00,0.23,1.03,1.01,0.33,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
784,0,0.000,0.93,1,0.00,0.00,0.20,0.09,0.22,0.09,0.00,0.83,0.15,0.76,0.00,1.28,0.09,0.37,0.73,1.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
785,0,0.000,0.52,0,0.00,0.00,0.35,0.00,0.35,0.18,0.00,0.85,0.15,1.04,0.25,0.51,0.10,0.14,0.63,1.15,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
786,0,0.000,0.98,1,0.00,0.00,0.35,0.00,0.68,0.79,0.00,1.15,0.36,1.71,0.25,0.51,0.26,0.44,0.61,1.08,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
787,0,0.000,0.93,1,0.24,0.15,0.25,0.06,0.46,0.70,0.00,1.12,0.22,0.95,0.66,0.70,0.17,0.30,1.26,0.38,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
788,0,0.000,0.88,1,0.24,0.15,0.11,0.06,0.33,0.61,0.00,1.05,0.22,1.04,0.41,1.12,0.16,0.34,1.69,0.34,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00
789,0,0.000,0.77,1,0.24,0.15,0.11,0.06,0.01,0.00,0.00,0.76,0.01,0.38,0.41,1.12,0.00,0.04,1.28,0.34,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
790,0,0.000,0.73,0,0.00,0.00,0.52,0.00,0.17,0.40,0.00,0.34,0.00,0.38,0.07,0.94,0.24,0.04,0.82,0.77,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
791,0,0.000,0.98,1,0.31,0.00,0.96,0.00,0.17,0.40,0.00,0.30,0.07,0.00,0.65,0.80,0.24,0.00,0.77,1.07,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
792,0,0.000,0.98,1,0.31,0.00,0.96,0.08,0.17,0.40,0.02,0.30,0.07,0.00,0.74,1.01,0.24,0.00,0.77,1.07,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
793,0,0.000,0.98,1,0.31,0.04,1.07,0.08,0.00,0.00,0.02,0.39,0.07,0.70,0.67,1.16,0.00,0.00,0.80,1.27,0.19,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
794,0,0.000,0.77,1,0.00,0.04,0.53,0.08,0.00,0.00,0.02,0.19,0.00,0.70,0.09,1.38,0.08,0.00,0.36,1.29,0.29,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
795,0,0.000,0.82,1,0.00,0.04,0.53,0.00,0.18,0.01,0.24,0.72,0.33,0.70,0.27,2.45,0.22,0.05,0.43,1.40,0.29,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
796,0,0.000,0.88,1,0.00,0.00,0.24,0.00,0.45,0.01,0.31,0.79,0.46,0.56,0.27,2.41,0.22,0.05,0.37,0.76,0.35,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
797,0,0.000,0.88,1,0.07,0.00,0.24,0.22,0.45,0.01,0.31,0.78,0.46,0.56,0.27,1.96,0.14,0.05,0.71,0.10,0.27,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
798,0,0.000,0.82,1,0.38,0.00,0.24,0.22,0.46,0.00,0.57,0.53,0.13,0.82,0.85,1.40,0.00,0.00,1.16,0.00,0.27,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
799,0,0.000,0.93,1,0.38,0.00,0.00,0.22,0.19,0.00,0.50,0.29,0.00,0.26,0.86,1.15,0.00,0.00,1.37,0.30,0.02,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
800,0,0.000,0.88,1,0.31,0.00,0.00,0.00,0.19,0.00,0.50,0.29,0.00,0.26,0.86,1.03,0.00,0.00,0.89,0.67,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
801,0,0.000,0.93,1,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.13,0.00,0.13,0.81,0.00,0.00,0.54,0.94,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
802,0,0.000,0.93,1,0.75,0.10,0.00,0.04,0.00,0.00,0.00,0.39,0.34,0.41,0.12,0.63,0.00,0.00,0.21,0.78,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
803,0,0.000,0.98,1,1.05,0.10,0.08,0.04,0.20,0.00,0.00,1.21,0.34,0.41,1.35,0.94,0.02,0.00,0.96,0.41,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
804,0,0.000,0.98,1,0.64,0.10,0.08,0.04,0.31,0.00,0.00,1.37,0.81,0.73,1.41,0.43,0.02,0.08,1.57,0.50,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
805,0,0.000,0.98,1,0.29,0.00,0.08,0.00,0.40,0.02,0.00,1.46,0.60,1.13,3.08,0.31,0.02,0.75,1.55,0.71,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
806,0,0.000,0.82,1,0.00,0.00,0.37,0.00,0.27,0.02,0.19,1.14,0.67,1.35,1.84,0.20,0.00,1.16,1.61,1.57,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
807,0,0.000,0.88,1,0.00,0.00,0.37,0.00,0.15,0.02,0.19,0.82,0.08,1.03,1.67,0.47,0.00,1.36,0.82,1.83,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00
808,0,0.000,0.98,1,0.00,0.00,0.37,0.00,0.21,0.00,0.19,0.94,0.08,0.22,1.14,0.47,0.11,0.70,1.00,1.47,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
809,0,0.000,0.82,1,0.49,0.00,0.28,0.00,0.55,0.54,0.00,0.75,0.38,0.00,1.29,0.27,0.11,0.28,0.75,0.62,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
810,0,0.000,0.77,1,0.49,0.00,0.28,0.00,0.58,0.67,0.60,0.70,0.47,0.00,1.29,0.00,0.11,0.00,1.13,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
811,0,0.000,0.88,1,1.30,0.09,0.36,0.00,0.43,0.67,0.60,0.31,0.47,0.00,0.15,0.00,0.00,0.00,0.95,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
812,0,0.000,0.77,1,1.57,0.55,0.08,0.38,0.03,0.13,0.60,0.22,0.10,0.58,0.00,0.45,0.18,0.18,0.51,0.08,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
813,0,0.000,0.88,1,1.57,0.59,0.54,0.38,0.56,0.00,0.43,0.82,0.63,1.63,0.00,0.64,0.18,0.18,0.41,0.18,0.31,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
814,0,0.000,0.88,1,0.75,0.50,0.46,0.38,0.56,0.00,0.43,0.82,0.71,1.71,0.39,1.20,0.67,0.18,0.77,0.31,0.35,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
815,0,0.000,0.77,1,0.00,0.03,0.46,0.00,1.11,0.17,0.89,0.95,0.96,1.23,0.90,0.87,0.49,0.00,1.00,0.77,0.35,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
816,0,0.000,0.93,1,0.00,0.00,0.00,0.00,0.54,0.17,0.46,0.35,0.33,0.18,0.90,0.97,0.49,0.00,0.94,0.72,0.16,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
817,0,0.000,0.88,1,0.35,0.28,0.06,0.00,0.54,0.29,0.46,0.35,0.41,0.10,0.50,1.22,0.03,0.29,0.58,0.71,0.02,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
818,0,0.000,0.82,1,0.54,0.28,0.20,0.00,0.03,0.12,0.23,0.28,0.17,0.00,0.39,1.69,0.50,0.29,0.69,0.81,0.02,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
819,0,0.000,0.93,1,0.61,0.28,0.20,0.00,0.05,0.12,0.23,0.28,0.35,0.30,0.39,1.39,0.50,0.31,1.01,0.81,0.09,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
820,0,0.000,0.77,1,0.26,0.00,0.20,0.00,0.15,0.05,0.50,0.28,0.19,0.30,0.39,0.59,0.47,0.06,1.01,0.70,0.09,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
821,0,0.000,0.88,1,0.07,0.00,0.07,0.00,0.12,0.05,0.27,0.00,0.19,0.30,0.00,0.00,0.00,0.06,0.56,0.06,0.14,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
822,0,0.000,0.93,1,0.00,0.00,0.07,0.00,0.10,0.05,0.27,0.00,0.00,0.46,0.00,0.00,0.00,0.04,0.36,0.57,0.26,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
823,0,0.000,0.88,1,0.38,0.00,0.27,0.00,0.23,0.39,0.00,0.41,0.00,0.46,0.00,0.29,0.50,0.00,0.72,0.61,0.26,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
824,0,0.000,0.88,1,0.51,0.00,0.27,0.71,0.23,0.62,0.00,1.13,0.21,0.76,0.31,1.47,0.75,0.00,0.75,1.65,0.44,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
825,0,0.000,0.93,1,0.51,0.00,1.05,0.71,0.23,0.93,0.00,1.13,0.24,0.30,0.67,2.45,0.75,0.20,0.51,1.22,0.23,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
826,0,0.000,0.82,1,0.13,0.00,0.78,0.89,0.00,0.86,0.05,0.72,0.24,0.30,0.71,2.70,0.63,0.20,0.14,1.39,0.23,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
827,0,0.000,0.88,1,0.39,0.82,0.80,0.46,0.00,0.63,0.05,0.00,0.10,0.11,0.40,2.07,0.71,0.37,0.11,0.58,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
828,0,0.000,0.82,1,0.83,0.82,0.02,0.46,0.00,0.41,0.05,0.00,0.07,0.11,0.16,1.10,0.71,0.16,0.00,0.46,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
829,0,0.000,0.93,1,0.83,0.82,0.02,0.28,0.00,0.09,0.00,0.00,0.07,0.11,0.12,0.56,0.33,0.16,0.00,0.24,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
830,0,0.000,0.03,0,0.49,0.24,0.00,0.00,0.24,0.27,0.28,0.54,0.08,0.00,0.45,0.82,0.00,0.00,0.05,0.01,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
831,0,0.000,0.98,1,0.27,0.48,0.58,0.09,0.24,0.18,0.28,0.72,0.08,0.02,0.66,1.41,0.00,0.00,0.26,0.17,0.03,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
832,0,0.000,0.98,1,0.55,0.48,0.72,0.09,0.24,0.68,0.28,0.82,0.08,0.02,0.74,2.32,0.28,0.04,0.72,0.41,0.03,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
833,0,0.000,0.93,1,1.24,0.36,1.02,0.44,0.28,0.52,0.00,0.38,0.00,0.02,0.41,1.96,0.59,0.04,1.11,0.70,0.03,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
834,0,0.000,0.88,1,1.01,0.12,0.44,0.35,0.28,0.52,0.00,0.21,0.00,0.00,0.43,1.82,0.73,0.04,0.91,0.69,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
835,0,0.000,0.88,1,0.73,0.12,0.29,0.44,0.31,0.02,0.00,0.10,0.00,0.00,0.35,1.20,0.65,0.00,0.69,1.09,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00
836,0,0.000,0.88,1,0.00,0.00,0.69,0.09,0.13,0.66,0.00,0.17,0.16,0.00,0.35,0.75,0.35,0.00,1.11,1.88,0.06,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00
837,0,0.000,0.93,1,0.15,0.05,0.91,0.09,0.32,1.08,0.36,0.87,0.24,0.29,0.12,0.90,0.20,0.00,1.71,2.24,0.29,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
838,0,0.000,0.98,1,0.15,0.05,0.91,0.10,0.29,1.08,0.36,0.87,0.24,0.29,0.12,1.00,0.00,0.00,1.83,1.61,0.29,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
839,0,0.000,0.82,1,0.15,0.44,0.58,0.10,0.19,0.42,0.36,0.70,0.08,0.38,0.12,1.72,0.00,0.43,0.97,0.52,0.23,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
840,0,0.000,0.88,1,0.00,0.52,0.36,0.10,0.00,0.00,0.00,0.00,0.07,0.40,0.00,1.66,0.34,0.55,0.50,0.43,0.20,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
841,0,0.000,0.77,1,0.27,0.76,0.39,0.24,0.03,0.00,0.00,0.00,0.25,0.88,0.41,1.27,0.34,1.11,0.13,0.82,0.55,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
842,0,0.000,0.98,1,0.27,0.38,0.71,0.24,0.22,0.39,0.45,0.27,0.49,1.37,0.51,0.57,0.70,0.68,0.54,1.53,0.67,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
843,0,0.000,0.88,1,0.27,0.24,0.80,0.54,0.22,0.39,0.45,0.37,0.42,1.09,1.03,0.19,0.37,0.56,0.93,1.18,0.64,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
844,0,0.000,0.82,1,0.00,0.00,0.97,0.30,0.18,0.39,0.68,0.37,0.23,0.62,0.62,0.19,0.37,0.00,1.04,0.79,0.53,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
845,0,0.000,0.88,1,0.14,0.00,0.30,0.30,0.09,0.00,0.23,0.10,0.00,0.04,0.53,0.64,0.25,0.00,1.03,0.33,0.41,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
846,0,0.000,0.93,1,0.14,0.00,0.20,0.00,0.62,0.79,0.23,0.41,0.45,0.01,0.00,1.16,0.81,0.37,1.15,1.13,0.23,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00
847,0,0.000,0.88,1,0.15,0.08,0.34,0.00,0.62,0.88,0.06,0.41,0.46,0.00,0.00,1.16,0.81,0.37,1.86,1.55,0.16,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
848,0,0.000,0.88,1,0.01,0.08,0.34,0.00,0.53,0.88,0.06,0.64,0.46,0.06,1.63,2.01,0.56,2.04,1.46,1.75,0.16,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
849,0,0.000,0.88,1,0.01,0.18,0.77,0.00,0.20,0.10,0.22,0.53,0.01,0.06,1.84,1.32,0.56,1.82,1.24,0.87,0.16,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00
850,0,0.000,0.93,1,0.48,0.38,0.66,0.23,0.20,0.00,0.16,0.68,0.00,0.14,1.84,1.32,0.56,1.82,0.88,0.70,0.03,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
851,0,0.000,0.93,1,0.48,0.38,0.89,0.23,0.20,0.00,0.16,0.45,0.00,0.34,0.22,0.24,0.84,0.15,1.03,0.89,0.03,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
852,0,0.000,0.88,1,0.48,0.28,0.46,0.23,0.00,0.00,0.00,0.16,0.00,0.34,0.00,0.24,0.29,0.00,0.61,0.91,0.39,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853,0,0.000,0.82,1,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.11,0.00,0.25,0.05,0.80,0.29,0.00,0.14,1.38,0.36,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854,0,0.000,0.88,1,0.08,0.00,0.57,0.02,0.00,0.00,0.00,0.11,0.00,0.12,0.05,0.57,0.00,0.00,0.28,0.86,0.36,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
855,0,0.000,0.88,1,0.33,0.46,0.71,0.02,0.00,0.00,0.00,0.11,0.19,0.12,0.05,0.61,0.01,0.00,0.28,0.83,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
