frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
776,0,0.000,0.88,1,0.31,0.00,0.18,0.00,1.28,0.97,0.47,1.24,1.32,0.54,0.09,0.88,0.00,0.00,1.14,0.80,0.54,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
777,0,0.000,0.88,1,0.31,0.00,0.04,0.00,1.19,1.72,0.89,1.02,0.91,0.40,0.10,1.26,0.00,0.09,0.73,0.80,0.26,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
778,0,0.000,0.98,1,0.31,0.00,0.04,0.00,1.71,1.91,1.10,0.99,1.24,1.16,0.10,0.89,0.29,0.09,0.27,0.00,0.26,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
779,0,0.000,0.98,1,0.00,0.00,0.04,0.00,1.66,1.36,0.63,0.92,1.42,1.61,0.01,1.11,0.29,0.49,0.00,0.00,0.08,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
780,0,0.000,0.88,1,0.26,0.00,0.00,0.00,1.71,0.77,0.21,1.06,1.15,1.50,0.00,0.84,0.55,0.40,0.10,0.33,0.13,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
781,0,0.000,0.88,1,0.48,0.00,0.00,0.00,1.00,0.47,0.00,0.64,0.85,1.37,0.25,1.01,0.26,0.40,0.10,0.46,0.13,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
782,0,0.000,0.98,1,0.67,0.00,0.00,0.00,1.03,0.39,0.00,1.32,1.41,1.01,0.25,0.71,0.26,0.00,0.42,0.77,0.12,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
783,0,0.000,0.98,1,0.42,0.00,0.37,0.00,1.17,0.71,0.00,1.34,1.76,0.92,0.25,1.03,0.62,0.09,0.57,1.26,0.07,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
784,0,0.000,0.98,1,0.19,0.00,1.03,0.00,2.31,1.52,0.34,2.36,2.65,1.12,0.00,0.89,0.62,0.15,1.06,1.35,0.07,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
785,0,0.000,0.98,1,0.00,0.00,1.03,0.00,2.07,1.89,0.34,1.70,2.19,1.18,0.00,0.89,0.62,0.19,0.77,1.37,0.14,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
786,0,0.000,0.93,1,0.00,0.00,0.66,0.00,1.72,1.80,0.34,1.66,1.81,1.20,0.20,1.07,1.19,0.45,0.85,1.24,0.14,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
787,0,0.000,0.98,1,0.23,0.00,0.35,0.00,1.05,0.99,0.19,1.38,1.57,0.68,0.37,1.13,1.19,0.40,0.63,1.15,0.14,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
788,0,0.000,0.98,1,0.23,0.00,0.53,0.00,1.64,0.76,0.19,1.73,1.83,1.20,0.37,1.43,1.37,0.36,1.18,1.16,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
789,0,0.000,0.98,1,0.37,0.00,0.83,0.00,1.37,0.45,0.19,1.25,1.91,1.20,0.17,0.69,0.18,0.00,1.24,0.46,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
790,0,0.000,0.98,1,0.14,0.00,0.47,0.00,1.15,0.45,0.00,1.02,1.98,1.18,0.00,0.40,0.18,0.00,1.52,0.67,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
791,0,0.000,0.88,1,0.14,0.00,0.54,0.02,0.95,1.07,0.00,1.17,1.95,0.55,0.13,0.31,0.00,0.21,0.99,0.34,0.05,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
792,0,0.000,0.98,1,0.00,0.07,0.24,0.02,0.98,0.77,0.00,1.17,2.00,0.85,0.13,0.31,0.00,0.21,0.61,0.49,0.05,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
793,0,0.000,0.98,1,0.00,0.07,0.30,0.02,1.61,1.21,0.00,1.06,1.78,1.09,0.23,0.88,0.00,0.56,0.06,0.48,0.05,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
794,0,0.000,0.93,1,0.00,0.07,0.06,0.00,1.64,1.00,0.00,1.04,1.72,1.06,0.62,1.98,0.00,0.91,0.01,1.22,0.08,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
795,0,0.000,0.93,1,0.08,0.00,0.35,0.20,1.66,1.34,0.00,1.33,1.48,0.54,0.77,2.58,0.18,0.91,0.46,1.07,0.41,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
796,0,0.000,0.88,1,0.08,0.27,0.75,0.20,1.08,0.93,0.15,0.92,1.01,0.58,0.67,1.92,0.29,0.60,0.79,1.08,0.45,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
797,0,0.000,0.98,1,0.08,0.27,0.75,0.25,0.79,0.38,0.22,0.80,0.76,0.72,0.15,0.60,0.29,0.04,1.03,0.34,0.48,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798,0,0.000,0.98,1,0.09,0.27,0.45,0.05,0.71,0.47,0.22,0.75,0.78,0.72,1.03,0.00,0.11,0.04,1.25,0.34,0.14,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
799,0,0.000,0.88,1,0.09,0.00,0.00,0.05,1.13,0.68,0.07,1.27,1.13,0.14,1.74,0.00,0.02,0.00,1.37,0.64,0.11,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
800,0,0.000,0.98,1,0.10,0.22,0.00,0.11,1.07,0.68,0.00,1.34,1.36,0.50,1.74,0.00,0.02,0.00,1.33,0.81,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
801,0,0.000,0.98,1,0.01,0.22,0.00,0.11,1.20,0.24,0.00,1.37,1.62,0.79,0.95,0.88,0.02,0.08,0.94,0.97,0.32,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
802,0,0.000,0.93,1,0.04,0.22,0.49,0.11,1.48,0.96,0.00,1.70,1.88,1.11,0.29,1.26,0.00,0.08,0.48,0.33,0.32,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
803,0,0.000,0.88,1,0.03,0.01,0.49,0.00,1.59,1.18,0.00,1.27,2.08,0.87,0.29,1.39,0.00,0.08,0.29,0.35,0.63,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
804,0,0.000,0.98,1,0.03,0.01,0.53,0.00,2.03,1.48,0.25,1.27,2.07,0.79,0.40,2.17,0.17,0.37,0.00,0.25,0.31,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
805,0,0.000,0.88,1,0.62,0.20,0.04,0.00,1.41,1.31,0.25,1.09,1.53,0.46,0.69,2.01,0.66,0.37,0.80,0.87,0.31,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
806,0,0.000,0.88,1,0.62,0.18,0.04,0.00,1.96,1.84,0.25,1.82,1.79,0.45,0.80,2.66,0.73,0.37,1.46,0.89,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
807,0,0.000,0.98,1,1.21,0.49,0.00,0.09,1.45,1.88,0.00,1.62,1.88,0.38,0.44,1.41,0.69,0.00,1.49,0.89,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00
808,0,0.000,0.98,1,0.84,0.31,0.08,0.09,1.36,1.17,0.00,1.17,2.10,0.58,0.11,1.32,0.37,0.00,1.08,0.77,0.40,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00
809,0,0.000,0.98,1,0.84,0.31,0.08,0.09,0.99,0.77,0.00,1.34,1.80,0.83,0.16,1.42,0.30,0.00,0.89,0.89,0.40,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
810,0,0.000,0.98,1,0.25,0.00,0.34,0.00,1.19,0.97,0.25,1.90,1.72,1.25,0.27,1.62,0.38,0.07,1.39,0.87,0.40,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
811,0,0.000,0.93,1,0.33,0.10,0.61,0.00,1.29,1.16,0.25,1.88,1.35,1.27,0.50,2.60,1.14,0.19,1.00,0.68,0.25,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
812,0,0.000,0.82,1,0.38,0.10,0.61,0.00,1.10,1.10,0.25,1.11,1.08,0.77,0.35,1.73,1.14,0.19,1.44,0.42,0.47,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
813,0,0.000,0.93,1,1.24,0.58,0.35,0.01,0.83,0.77,0.00,0.56,0.99,0.71,0.53,1.89,0.94,0.30,0.91,0.38,0.47,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
814,0,0.000,0.98,1,1.04,0.97,0.00,0.01,0.93,0.89,0.00,0.36,1.27,0.57,0.57,1.45,0.00,0.18,1.24,0.08,0.22,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
815,0,0.000,0.88,1,1.52,1.44,0.59,0.46,0.94,0.59,0.00,0.57,0.98,1.29,0.57,1.45,0.04,0.18,0.68,0.51,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
816,0,0.000,0.98,1,1.04,0.99,0.59,0.45,0.90,0.93,0.00,0.47,0.80,0.80,0.32,1.08,0.04,0.00,0.68,0.64,0.21,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
817,0,0.000,0.98,1,1.03,0.50,0.59,0.45,0.84,0.97,0.15,1.03,1.05,1.16,0.25,0.42,0.15,0.00,1.17,1.21,0.21,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
818,0,0.000,0.93,1,0.80,0.03,0.00,0.00,0.78,1.19,0.15,1.24,1.33,0.44,0.25,1.20,0.11,0.00,0.82,0.95,0.29,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
819,0,0.000,0.88,1,1.35,0.79,0.46,0.00,1.15,1.11,0.22,1.69,1.38,1.42,0.20,0.99,0.84,0.00,1.18,1.42,0.08,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
820,0,0.000,0.98,1,1.23,0.79,0.46,0.00,1.22,1.53,0.13,1.57,1.24,0.98,0.00,1.16,0.73,0.00,1.17,0.90,0.28,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
821,0,0.000,0.88,1,1.15,0.79,0.46,0.47,1.28,1.55,0.13,1.82,1.36,1.69,0.28,1.25,0.73,0.43,1.27,0.79,0.46,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
822,0,0.000,0.88,1,1.04,0.47,0.61,0.77,1.21,2.44,0.29,1.23,1.38,1.06,0.64,1.16,0.19,0.45,1.34,0.70,0.46,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
823,0,0.000,0.88,1,1.61,0.53,1.24,0.77,1.39,1.95,0.23,1.21,1.67,1.46,0.64,1.00,0.18,0.45,1.07,0.62,0.26,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
824,0,0.000,0.93,1,1.43,0.53,1.41,0.30,1.94,3.03,0.23,0.84,1.75,0.99,0.35,0.32,0.23,0.02,1.61,0.74,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
825,0,0.000,0.98,1,1.39,0.70,1.27,0.00,1.86,2.01,0.00,1.07,1.71,0.87,0.27,0.55,0.16,0.00,1.43,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
826,0,0.000,0.77,1,0.83,0.80,0.67,0.00,1.59,1.67,0.00,0.86,1.22,0.47,0.70,2.18,0.24,0.30,0.89,1.46,0.14,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
827,0,0.000,0.98,1,0.79,0.80,0.65,0.00,1.56,1.37,0.00,0.91,1.49,0.79,0.70,1.97,0.20,0.30,0.87,1.56,0.21,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
828,0,0.000,0.98,1,0.00,0.16,0.18,0.33,1.53,1.02,0.00,1.21,2.12,0.94,0.44,1.85,0.08,0.30,0.68,1.11,0.29,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
829,0,0.000,0.88,1,0.38,0.17,0.17,0.71,1.48,1.20,0.11,1.27,1.91,1.11,0.19,1.09,0.00,0.24,0.68,1.33,0.15,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
830,0,0.000,0.88,1,0.47,0.17,0.16,0.71,0.99,0.93,0.24,1.33,1.40,1.29,0.19,1.98,0.35,0.29,0.55,1.78,0.08,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
831,0,0.000,0.98,1,0.47,0.17,0.51,0.38,0.81,0.93,0.54,1.52,0.88,1.21,0.53,2.29,0.35,0.29,0.59,1.46,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
832,0,0.000,0.88,1,0.09,0.00,0.63,0.00,0.63,0.75,0.43,1.26,1.32,1.20,0.60,1.73,0.35,0.17,0.59,1.77,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
833,0,0.000,0.88,1,0.00,0.00,0.97,0.00,1.06,0.59,0.30,1.58,1.60,1.03,0.60,1.14,0.00,0.29,0.48,1.32,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
834,0,0.000,0.93,1,0.00,0.00,0.63,0.00,1.55,1.52,0.10,1.21,2.07,0.85,0.26,0.68,0.00,0.29,0.96,1.65,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
835,0,0.000,0.88,1,0.00,0.00,0.59,0.00,2.30,2.47,0.50,1.70,1.90,1.15,0.31,0.90,0.19,0.17,1.78,1.32,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
836,0,0.000,0.88,1,0.19,0.00,0.47,0.00,2.21,2.21,0.50,1.55,2.27,1.02,0.31,0.86,0.19,0.00,2.06,1.44,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
837,0,0.000,0.98,1,0.19,0.00,0.45,0.00,1.87,1.44,0.40,1.53,2.01,1.48,0.31,0.93,0.19,0.00,1.82,1.51,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
838,0,0.000,0.93,1,0.19,0.00,0.35,0.00,1.57,1.23,0.00,1.50,2.04,1.36,0.29,1.58,0.14,0.30,0.99,1.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
839,0,0.000,0.77,1,0.00,0.00,0.00,0.00,1.54,0.89,0.00,1.47,1.78,1.71,0.29,1.54,0.14,0.45,0.33,0.72,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
840,0,0.000,0.93,1,0.24,0.00,0.31,0.10,2.02,0.99,0.00,1.63,2.14,1.68,0.29,1.82,0.20,0.45,0.30,0.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
841,0,0.000,0.98,1,0.24,0.00,0.49,0.10,2.40,1.13,0.22,1.55,2.41,1.92,0.00,0.73,0.10,0.15,0.30,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
842,0,0.000,0.93,1,0.24,0.00,0.49,0.27,2.59,1.40,0.22,1.45,2.60,1.52,0.00,0.61,0.10,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
843,0,0.000,0.98,1,0.04,0.00,0.18,0.17,1.98,1.37,0.22,1.24,2.11,1.38,0.10,1.00,0.15,0.00,0.20,0.20,0.03,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
844,0,0.000,0.98,1,0.04,0.00,0.00,0.17,1.65,1.23,0.00,1.27,2.03,1.14,0.10,1.33,0.34,0.06,0.48,0.30,0.03,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
845,0,0.000,0.98,1,0.04,0.00,0.00,0.02,1.25,1.72,0.00,1.29,1.48,0.87,0.10,1.75,0.34,0.06,0.91,0.92,0.07,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
846,0,0.000,0.98,1,0.00,0.00,0.08,0.02,1.87,2.30,0.09,1.63,1.69,0.79,0.17,1.28,0.71,0.06,1.41,1.51,0.04,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
847,0,0.000,0.98,1,0.00,0.00,0.08,0.02,1.68,2.18,0.20,1.37,1.51,0.88,0.17,0.88,0.48,0.00,1.40,1.40,0.05,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
848,0,0.000,0.93,1,0.08,0.00,0.08,0.07,1.84,2.03,0.49,1.15,1.26,0.86,0.49,1.14,0.48,0.04,0.96,0.95,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
849,0,0.000,0.98,1,0.08,0.00,0.00,0.07,1.49,1.24,0.41,0.61,1.11,0.82,0.33,0.79,0.00,0.04,0.77,0.16,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
850,0,0.000,0.93,1,0.32,0.00,0.00,0.07,1.70,0.63,0.30,1.29,1.86,0.91,0.46,1.20,0.00,0.06,1.40,0.50,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
851,0,0.000,0.93,1,0.48,0.00,0.00,0.18,1.21,0.90,0.01,1.17,2.03,0.81,0.34,0.41,0.00,0.02,1.76,0.92,0.15,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
852,0,0.000,0.93,1,0.70,0.00,0.00,0.18,0.99,0.90,0.00,1.72,1.88,1.59,0.34,1.49,0.00,0.30,1.45,1.18,0.15,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
853,0,0.000,0.98,1,0.76,0.00,0.28,0.18,0.88,1.59,0.00,1.39,1.46,1.27,0.20,1.08,0.00,0.28,1.07,1.15,0.15,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
854,0,0.000,0.93,1,0.51,0.00,0.28,0.00,1.24,1.16,0.00,1.32,1.71,1.62,0.00,1.08,0.00,0.28,0.76,0.57,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
855,0,0.000,0.98,1,0.82,0.15,0.31,0.00,1.43,1.28,0.00,1.33,1.92,0.77,0.19,0.23,0.00,0.00,1.17,0.80,0.38,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
856,0,0.000,0.98,1,0.52,0.15,0.03,0.00,0.89,0.77,0.00,0.84,1.38,1.15,0.19,0.31,0.00,0.15,0.65,0.50,0.74,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
857,0,0.000,0.98,1,1.68,1.24,0.53,0.64,0.43,0.31,0.00,1.09,1.13,1.29,0.46,1.18,0.00,0.21,0.52,1.19,1.05,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
858,0,0.000,0.98,1,1.16,1.09,0.50,0.64,0.75,0.69,0.00,0.83,1.34,1.52,0.27,1.10,0.14,0.21,0.55,0.92,0.67,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
859,0,0.000,0.98,1,1.16,1.09,0.50,0.64,1.28,1.22,0.00,1.21,1.81,1.32,0.27,1.08,0.14,0.06,1.19,1.35,0.30,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
860,0,0.000,0.98,1,0.00,0.00,0.12,0.00,1.67,1.85,0.00,1.31,1.97,1.18,0.42,0.89,0.22,0.07,1.22,0.70,0.19,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
861,0,0.000,0.98,1,0.00,0.08,0.40,0.00,1.72,2.23,0.20,1.27,1.80,1.27,0.53,0.82,0.08,0.21,0.84,0.47,0.19,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
862,0,0.000,0.98,1,0.07,0.17,1.11,0.00,1.28,2.07,0.20,0.95,1.35,0.88,0.53,0.76,0.08,0.21,0.54,0.66,0.58,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
863,0,0.000,0.88,1,0.64,0.17,1.61,0.00,1.51,2.01,0.24,0.95,1.56,1.17,0.11,0.08,0.00,0.14,0.55,0.61,0.39,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
864,0,0.000,0.93,1,1.06,0.17,1.63,0.00,0.99,1.48,0.04,1.02,1.27,0.62,0.00,0.07,0.00,0.00,0.92,0.61,0.40,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
